"","X","FID","COMID","FDATE","RESOLUTION","GNIS_ID","GNIS_NAME","LENGTHKM","REACHCODE","FLOWDIR","WBAREACOMI","FTYPE","FCODE","SHAPE_LENG","ENABLED","GNIS_NBR","LCM_Reach"
"449",449,448,23773209,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.772,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.021248685,TRUE,0,"McKenzie Reach B"
"450",450,449,23773211,"2/13/01 0:00","Medium",1136527,"McKenzie River",3.311,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.039840596,TRUE,0,"McKenzie Reach B"
"451",451,450,23773215,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.347,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003480876,TRUE,0,"McKenzie Reach B"
"452",452,451,23773217,"2/13/01 0:00","Medium",1136527,"McKenzie River",5.453,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.062195022,TRUE,0,"McKenzie Reach B"
"453",453,452,23773219,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.117,1.709e+13,"With Digitized",23777397,"ArtificialPath",55800,0.001389538,TRUE,0,"McKenzie Reach B"
"454",454,453,23773221,"2/13/01 0:00","Medium",1120310,"East Fork Horse Creek",0.722,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007332822,TRUE,0,"McKenzie Reach B"
"455",455,454,23773223,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.024,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000282826,TRUE,0,"McKenzie Reach B"
"456",456,455,23773225,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.824,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00896376,TRUE,0,"McKenzie Reach B"
"457",457,456,23773227,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.796,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008559801,TRUE,0,"McKenzie Reach B"
"458",458,457,23773229,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.911,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.011094654,TRUE,0,"McKenzie Reach B"
"459",459,458,23773231,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.387,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004830257,TRUE,0,"McKenzie Reach B"
"460",460,459,23773235,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.209,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.002459934,TRUE,0,"McKenzie Reach B"
"461",461,460,23773233,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.49,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005838352,TRUE,0,"McKenzie Reach B"
"462",462,461,23773237,"2/13/01 0:00","Medium",1143752,"Horse Creek",2.183,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.026089781,TRUE,0,"McKenzie Reach B"
"463",463,462,23773239,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.793,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009364157,TRUE,0,"McKenzie Reach B"
"464",464,463,23773241,"2/13/01 0:00","Medium",1143752,"Horse Creek",3.922,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.046073288,TRUE,0,"McKenzie Reach B"
"465",465,464,23773243,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.472,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005365798,TRUE,0,"McKenzie Reach B"
"466",466,465,23773245,"2/13/01 0:00","Medium",1143752,"Horse Creek",2.55,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.027421264,TRUE,0,"McKenzie Reach B"
"467",467,466,23773247,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.685,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006849947,TRUE,0,"McKenzie Reach B"
"468",468,467,23773249,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.285,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002614932,TRUE,0,"McKenzie Reach B"
"469",469,468,23773251,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.165,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.001618602,TRUE,0,"McKenzie Reach B"
"470",470,469,23773253,"2/13/01 0:00","Medium",1143752,"Horse Creek",2.124,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.022343362,TRUE,0,"McKenzie Reach B"
"471",471,470,23773255,"2/13/01 0:00","Medium",1143752,"Horse Creek",1.969,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.018512508,TRUE,0,"McKenzie Reach B"
"472",472,471,23773257,"2/13/01 0:00","Medium",1143752,"Horse Creek",2.735,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.026019575,TRUE,0,"McKenzie Reach B"
"473",473,472,23773259,"2/13/01 0:00","Medium",1143752,"Horse Creek",1.127,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.011383475,TRUE,0,"McKenzie Reach B"
"474",474,473,23773275,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.91,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.01031163,TRUE,0,"McKenzie Reach B"
"475",475,474,23773279,"2/13/01 0:00","Medium",1143752,"Horse Creek",4.326,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.047219157,TRUE,0,"McKenzie Reach B"
"476",476,475,23773277,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.053,1.709e+13,"With Digitized",0,"Connector",33400,0.000478611,TRUE,0,"McKenzie Reach B"
"477",477,476,23773281,"2/13/01 0:00","Medium",1143752,"Horse Creek",5.08,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.057557905,TRUE,0,"McKenzie Reach B"
"478",478,477,23773283,"2/13/01 0:00","Medium",1143752,"Horse Creek",4.868,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.055324444,TRUE,0,"McKenzie Reach B"
"479",479,478,23773287,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.301,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.003654479,TRUE,0,"McKenzie Reach B"
"480",480,479,23774921,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.222,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.002360244,TRUE,0,"McKenzie Reach B"
"481",481,480,23773285,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.569,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006792045,TRUE,0,"McKenzie Reach B"
"482",482,481,23773309,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.348,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.015950259,TRUE,0,"McKenzie Reach B"
"483",483,482,23773311,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.114,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012877353,TRUE,0,"McKenzie Reach B"
"484",484,483,23773313,"2/13/01 0:00","Medium",1136527,"McKenzie River",2.416,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.028701934,TRUE,0,"McKenzie Reach B"
"485",485,484,23773315,"2/13/01 0:00","Medium",1136527,"McKenzie River",2.548,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.030581921,TRUE,0,"McKenzie Reach B"
"486",486,485,23773317,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.853,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.021620191,TRUE,0,"McKenzie Reach B"
"487",487,486,23773319,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.407,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005023402,TRUE,0,"McKenzie Reach B"
"488",488,487,23773321,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.445,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005461726,TRUE,0,"McKenzie Reach B"
"489",489,488,23773331,"2/13/01 0:00","Medium",1136527,"McKenzie River",2.696,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.030146112,TRUE,0,"McKenzie Reach B"
"490",490,489,23773333,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.071,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010503337,TRUE,0,"McKenzie Reach B"
"491",491,490,23773347,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.597,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016852586,TRUE,0,"McKenzie Reach B"
"492",492,491,23773349,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.785,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017873508,TRUE,0,"McKenzie Reach B"
"493",493,492,23773351,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.598,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.015651142,TRUE,0,"McKenzie Reach B"
"494",494,493,23773353,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.559,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017457778,TRUE,0,"McKenzie Reach B"
"495",495,494,23773355,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.85,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008184878,TRUE,0,"McKenzie Reach B"
"496",496,495,23773357,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.214,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002104566,TRUE,0,"McKenzie Reach B"
"497",497,496,23773359,"2/13/01 0:00","Medium",1136527,"McKenzie River",2.067,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.020763872,TRUE,0,"McKenzie Reach B"
"498",498,497,23773365,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.111,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012090196,TRUE,0,"McKenzie Reach B"
"499",499,498,23773367,"2/13/01 0:00","Medium",1136527,"McKenzie River",7.811,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.081094717,TRUE,0,"McKenzie Reach B"
"500",500,499,23773371,"2/13/01 0:00","Medium",1136527,"McKenzie River",2.502,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.024487131,TRUE,0,"McKenzie Reach B"
"501",501,500,23773377,"2/13/01 0:00","Medium",1142165,"Fish Lake Creek",1.361,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012410075,TRUE,0,"McKenzie Reach B"
"502",502,501,23773383,"2/13/01 0:00","Medium",1142165,"Fish Lake Creek",0.759,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007958294,TRUE,0,"McKenzie Reach B"
"503",503,502,23773379,"2/13/01 0:00","Medium",1142165,"Fish Lake Creek",0.178,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001874032,TRUE,0,"McKenzie Reach B"
"504",504,503,23773381,"2/13/01 0:00","Medium",1142165,"Fish Lake Creek",0.187,1.709e+13,"With Digitized",0,"Connector",33400,0.00168011,TRUE,0,"McKenzie Reach B"
"505",505,504,23773389,"2/13/01 0:00","Medium",1149764,"Smith River",0.308,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003034203,TRUE,0,"McKenzie Reach B"
"506",506,505,23773393,"2/13/01 0:00","Medium",1149764,"Smith River",1.427,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.015229737,TRUE,0,"McKenzie Reach B"
"507",507,506,23773395,"2/13/01 0:00","Medium",1149764,"Smith River",2.695,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.027020247,TRUE,0,"McKenzie Reach B"
"508",508,507,23773399,"2/13/01 0:00","Medium",1149764,"Smith River",3.136,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.036739352,TRUE,0,"McKenzie Reach B"
"509",509,508,23773397,"2/13/01 0:00","Medium",1149764,"Smith River",2.283,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.023431979,TRUE,0,"McKenzie Reach B"
"510",510,509,23773401,"2/13/01 0:00","Medium",1117862,"Blue River",0.076,1.709e+13,"With Digitized",23777397,"ArtificialPath",55800,0.000723261,TRUE,0,"McKenzie Reach B"
"511",511,510,23773469,"2/13/01 0:00","Medium",1121075,"Gate Creek",4,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.04642128,TRUE,0,"McKenzie Reach B"
"512",512,511,23773467,"2/13/01 0:00","Medium",1121075,"Gate Creek",0.038,1.709e+13,"With Digitized",23777401,"ArtificialPath",55800,0.000473304,TRUE,0,"McKenzie Reach B"
"513",513,512,23773471,"2/13/01 0:00","Medium",1124774,"North Fork Gate Creek",1.476,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013906034,TRUE,0,"McKenzie Reach B"
"514",514,513,23773473,"2/13/01 0:00","Medium",1124774,"North Fork Gate Creek",1.869,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.019939866,TRUE,0,"McKenzie Reach B"
"515",515,514,23773475,"2/13/01 0:00","Medium",1124774,"North Fork Gate Creek",4.218,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.045996825,TRUE,0,"McKenzie Reach B"
"516",516,515,23773477,"2/13/01 0:00","Medium",1124774,"North Fork Gate Creek",2.497,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.029332171,TRUE,0,"McKenzie Reach B"
"517",517,516,23773479,"2/13/01 0:00","Medium",1124774,"North Fork Gate Creek",3.462,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.038962619,TRUE,0,"McKenzie Reach B"
"518",518,517,23773761,"2/13/01 0:00","Medium",1143186,"Hackleman Creek",2.189,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.025558439,TRUE,0,"McKenzie Reach B"
"519",519,518,23773765,"2/13/01 0:00","Medium",1143186,"Hackleman Creek",1.45,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017084881,TRUE,0,"McKenzie Reach B"
"520",520,519,23773769,"2/13/01 0:00","Medium",1143186,"Hackleman Creek",0.96,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.011062296,TRUE,0,"McKenzie Reach B"
"521",521,520,23773773,"2/13/01 0:00","Medium",1143186,"Hackleman Creek",0.234,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002697012,TRUE,0,"McKenzie Reach B"
"522",522,521,23773775,"2/13/01 0:00","Medium",1143186,"Hackleman Creek",1.847,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.02266703,TRUE,0,"McKenzie Reach B"
"523",523,522,23773777,"2/13/01 0:00","Medium",1143186,"Hackleman Creek",4.199,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.048951091,TRUE,0,"McKenzie Reach B"
"524",524,523,23774161,"2/13/01 0:00","Medium",1128852,"West Fork Horse Creek",0.712,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008256019,TRUE,0,"McKenzie Reach B"
"525",525,524,23774767,"2/13/01 0:00","Medium",1143752,"Horse Creek",1.401,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.014341548,TRUE,0,"McKenzie Reach B"
"526",526,525,23774837,"2/13/01 0:00","Medium",NA," ",0.197,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002247375,TRUE,0,"McKenzie Reach C"
"527",527,526,23774841,"2/13/01 0:00","Medium",NA," ",1.215,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.014585388,TRUE,0,"McKenzie Reach C"
"528",528,527,23775113,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.29,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002894633,TRUE,0,"McKenzie Reach B"
"529",529,528,23773387,"2/13/01 0:00","Medium",1149764,"Smith River",3.084,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.02925277,TRUE,0,"McKenzie Reach B"
"530",530,529,23774701,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.508,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.005109017,TRUE,0,"McKenzie Reach B"
"531",531,530,25019060,"7/23/05 0:00","Medium",NA," ",0.76,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.007851985,TRUE,0,"McKenzie Reach C"
"532",532,531,23773143,"7/23/05 0:00","Medium",NA," ",0.169,1.709e+13,"With Digitized",23777695,"ArtificialPath",55800,0.001912899,TRUE,0,"McKenzie Reach C"
"533",533,532,25019080,"2/13/01 0:00","Medium",NA," ",0.014,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.000140874,TRUE,0,"McKenzie Reach C"
"534",534,533,23774843,"2/13/01 0:00","Medium",NA," ",0.483,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.005473667,TRUE,0,"McKenzie Reach C"
"535",535,534,23773145,"7/23/05 0:00","Medium",NA," ",0.166,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.001652849,TRUE,0,"McKenzie Reach C"
"536",536,535,23773385,"2/13/01 0:00","Medium",NA," ",0.323,1.709e+13,"With Digitized",23777341,"ArtificialPath",55800,0.003221211,TRUE,0,"McKenzie Reach B"
"537",537,536,23773363,"2/13/01 0:00","Medium",1136527,"McKenzie River",1.071,1.709e+13,"With Digitized",23777341,"ArtificialPath",55800,0.010705461,TRUE,0,"McKenzie Reach B"
"538",538,537,23773361,"2/13/01 0:00","Medium",1136527,"McKenzie River",0.447,1.709e+13,"With Digitized",23777341,"ArtificialPath",55800,0.004112572,TRUE,0,"McKenzie Reach B"
"539",539,538,23773375,"2/13/01 0:00","Medium",1142165,"Fish Lake Creek",0.241,1.709e+13,"With Digitized",23777307,"ArtificialPath",55800,0.0023255,TRUE,0,"McKenzie Reach B"
"540",540,539,23773373,"2/13/01 0:00","Medium",1142165,"Fish Lake Creek",1.91,1.709e+13,"With Digitized",23777311,"ArtificialPath",55800,0.018192413,TRUE,0,"McKenzie Reach B"
"541",541,540,23773011,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",0.171,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.001530477,TRUE,0,"McKenzie Reach C"
"542",542,541,23773031,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",0.725,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.006956922,TRUE,0,"McKenzie Reach C"
"543",543,542,23773029,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",1.178,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.011220879,TRUE,0,"McKenzie Reach C"
"544",544,543,23773027,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",0.704,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.006534373,TRUE,0,"McKenzie Reach C"
"545",545,544,23773025,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",1.458,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.014024138,TRUE,0,"McKenzie Reach C"
"546",546,545,23773023,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",0.342,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.003120119,TRUE,0,"McKenzie Reach C"
"547",547,546,23773021,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",1.111,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.010213327,TRUE,0,"McKenzie Reach C"
"548",548,547,23773019,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",0.847,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.00797088,TRUE,0,"McKenzie Reach C"
"549",549,548,23773017,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",0.265,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.002773807,TRUE,0,"McKenzie Reach C"
"550",550,549,23773015,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",1.232,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.012084464,TRUE,0,"McKenzie Reach C"
"551",551,550,23773013,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",1.539,1.709e+13,"With Digitized",23777431,"ArtificialPath",55800,0.015466297,TRUE,0,"McKenzie Reach C"
"552",552,551,23774691,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.063,1.709e+13,"With Digitized",23777575,"ArtificialPath",55800,0.000561055,TRUE,0,"McKenzie Reach B"
"553",553,552,23774929,"2/13/01 0:00","Medium",1143752,"Horse Creek",0.166,1.709e+13,"With Digitized",23777575,"ArtificialPath",55800,0.002070759,TRUE,0,"McKenzie Reach B"
"554",554,553,25019074,"2/13/01 0:00","Medium",1149990,"South Fork McKenzie River",0.006,1.709e+13,"With Digitized",23777667,"ArtificialPath",55800,7.9065e-05,TRUE,0,"McKenzie Reach C"
"555",555,554,23773139,"7/23/05 0:00","Medium",NA," ",0.098,1.709e+13,"With Digitized",23777667,"ArtificialPath",55800,0.001214252,TRUE,0,"McKenzie Reach C"
"556",556,555,23773137,"7/23/05 0:00","Medium",NA," ",0.631,1.709e+13,"With Digitized",23777667,"ArtificialPath",55800,0.007717476,TRUE,0,"McKenzie Reach C"
"557",557,556,23773135,"7/23/05 0:00","Medium",NA," ",0.189,1.709e+13,"With Digitized",23777667,"ArtificialPath",55800,0.002359499,TRUE,0,"McKenzie Reach C"
"558",558,557,23774753,"7/23/05 0:00","Medium",NA," ",0.098,1.709e+13,"With Digitized",23777699,"ArtificialPath",55800,0.000967181,TRUE,0,"McKenzie Reach C"
"559",559,558,23773147,"7/23/05 0:00","Medium",NA," ",0.135,1.709e+13,"With Digitized",23777699,"ArtificialPath",55800,0.001570798,TRUE,0,"McKenzie Reach C"
"560",560,559,947090074,"7/23/05 0:00","Medium",NA," ",0.215,1.709e+13,"With Digitized",23777295,"ArtificialPath",55800,0.008033894,TRUE,0,"McKenzie Reach B"
"561",561,560,23765699,"2/13/01 0:00","Medium",NA," ",0.215,1.709e+13,"Uninitialized",0,"StreamRiver",46006,0.002669996,TRUE,0,"McKenzie Reach A"
"562",562,561,23765821,"2/13/01 0:00","Medium",NA," ",0.152,1.709e+13,"Uninitialized",23769065,"ArtificialPath",55800,0.001803716,TRUE,0,"McKenzie Reach A"
"563",563,562,23765833,"7/21/05 0:00","Medium",NA," ",0.084,1.709e+13,"Uninitialized",23777437,"ArtificialPath",55800,0.000754937,TRUE,0,"McKenzie Reach A"
"564",564,563,23780499,"2/13/01 0:00","Medium",1147060,"North Santiam River",0.502,1.709e+13,"With Digitized",23783615,"ArtificialPath",55800,0.005846607,TRUE,0,"North Santiam Reach B"
"565",565,564,23781893,"2/13/01 0:00","Medium",1147060,"North Santiam River",0.419,1.709e+13,"With Digitized",23783779,"ArtificialPath",55800,0.0044255,TRUE,0,"North Santiam Reach E"
"566",566,566,23780409,"2/13/01 0:00","Medium",1163256,"Santiam River",2.374,1.709e+13,"With Digitized",23783603,"ArtificialPath",55800,0.026632431,TRUE,0,"North Santiam_Santiam"
"567",567,567,23780407,"2/13/01 0:00","Medium",1163256,"Santiam River",0.575,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006123341,TRUE,0,"North Santiam_Santiam"
"568",568,568,23780411,"2/13/01 0:00","Medium",1163256,"Santiam River",0.886,1.709e+13,"With Digitized",23783603,"ArtificialPath",55800,0.011103112,TRUE,0,"North Santiam_Santiam"
"569",569,569,23780413,"2/13/01 0:00","Medium",1163256,"Santiam River",0.441,1.709e+13,"With Digitized",23783603,"ArtificialPath",55800,0.005166427,TRUE,0,"North Santiam_Santiam"
"570",570,570,23780415,"2/13/01 0:00","Medium",1163256,"Santiam River",0.708,1.709e+13,"With Digitized",23783603,"ArtificialPath",55800,0.008514919,TRUE,0,"North Santiam_Santiam"
